Transaction_ID,Customer_ID,Date,Type,Category,Merchant,Amount,Balance,Fraud_Flag
TXN01228,CUST107,2025-03-23 10:16:00,Credit,Shopping,Target,166.42,14792.53,0
TXN01229,CUST100,2025-03-23 11:52:00,Debit,Bills,Amazon,419.98,6580.74,0
TXN01230,CUST124,2025-03-23 13:27:00,Debit,Health,Target,77.94,8920.3,0
TXN01231,CUST122,2025-03-23 15:03:00,Debit,Bills,Starbucks,217.3,11203.26,0
TXN01232,CUST102,2025-03-23 16:38:00,Debit,Bills,Local Shell Gas,448.0,550.15,0
TXN01233,CUST123,2025-03-23 18:14:00,Credit,Shopping,Amazon,253.08,21765.21,0
TXN01234,CUST122,2025-03-23 19:49:00,Debit,Entertainment,Costco,35.92,11167.34,0
TXN01235,CUST107,2025-03-23 21:25:00,Debit,Food,City Utilities,5.97,14786.56,0
TXN01236,CUST121,2025-03-23 23:01:00,Debit,Bills,Amazon,86.29,10657.15,0
TXN01237,CUST124,2025-03-24 00:36:00,Debit,Transport,Amazon,95.95,8824.35,0
TXN01238,CUST114,2025-03-24 02:12:00,Debit,Food,Uber,31.96,4406.51,0
TXN01239,CUST104,2025-03-24 03:47:00,Debit,Transport,Costco,45.2,1538.79,0
TXN01240,CUST102,2025-03-24 05:23:00,Debit,Food,Costco,178.86,371.29,0
TXN01241,CUST118,2025-03-24 06:58:00,Debit,Food,Target,81.26,14297.62,0
TXN01242,CUST100,2025-03-24 08:34:00,Debit,Health,Local Shell Gas,50.81,6529.93,0
TXN01243,CUST114,2025-03-24 10:10:00,Debit,Transport,Costco,121.94,4284.57,0
TXN01244,CUST107,2025-03-24 11:45:00,Debit,Transport,Walmart,131.93,14654.63,0
TXN01245,CUST101,2025-03-24 13:21:00,Debit,Food,Costco,181.05,11289.22,0
TXN01246,CUST102,2025-03-24 14:56:00,Debit,Bills,Walmart,25.45,345.84,0
TXN01247,CUST123,2025-03-24 16:32:00,Debit,Transport,City Utilities,167.35,21597.86,0
TXN01248,CUST113,2025-03-24 18:07:00,Debit,Shopping,Local Shell Gas,114.78,18801.68,0
TXN01249,CUST123,2025-03-24 19:43:00,Debit,Shopping,Netflix,12.12,21585.74,0
TXN01250,CUST113,2025-03-24 21:18:00,Debit,Food,Amazon,185.31,18616.37,0
TXN01251,CUST110,2025-03-24 22:54:00,Debit,Entertainment,Local Shell Gas,62.96,12200.8,0
TXN01252,CUST115,2025-03-25 00:30:00,Debit,Food,Target,53.13,16388.5,0
TXN01253,CUST103,2025-03-25 02:05:00,Debit,Food,Amazon,76.32,23350.08,0
TXN01254,CUST119,2025-03-25 03:41:00,Debit,Bills,Walmart,55.99,13988.69,0
TXN01255,CUST104,2025-03-25 05:16:00,Debit,Bills,Stripe Vendor,54.55,1484.24,0
TXN01256,CUST121,2025-03-25 06:52:00,Debit,Health,Local Shell Gas,203.08,10454.07,0
TXN01257,CUST120,2025-03-25 08:27:00,Debit,Entertainment,Target,20.96,10882.04,0
TXN01258,CUST113,2025-03-25 10:03:00,Credit,Entertainment,Walmart,428.21,19044.58,0
TXN01259,CUST122,2025-03-25 11:39:00,Debit,Entertainment,Target,102.14,11065.2,0
TXN01260,CUST115,2025-03-25 13:14:00,Debit,Entertainment,Target,29.24,16359.26,0
TXN01261,CUST117,2025-03-25 14:50:00,Debit,Entertainment,Target,21.88,7510.86,0
TXN01262,CUST106,2025-03-25 16:25:00,Debit,Food,Local Shell Gas,112.43,9345.34,0
TXN01263,CUST109,2025-03-25 18:01:00,Debit,Food,Stripe Vendor,125.29,3943.73,0
TXN01264,CUST106,2025-03-25 19:36:00,Debit,Health,Walmart,11.54,9333.8,0
TXN01265,CUST100,2025-03-25 21:12:00,Debit,Shopping,Netflix,38.41,6491.52,0
TXN01266,CUST122,2025-03-25 22:48:00,Debit,Shopping,Walmart,195.44,10869.76,0
TXN01267,CUST120,2025-03-26 00:23:00,Debit,Health,Costco,11.11,10870.93,0
TXN01268,CUST118,2025-03-26 01:59:00,Credit,Health,Amazon,236.8,14534.42,0
TXN01269,CUST115,2025-03-26 03:34:00,Debit,Transport,Stripe Vendor,133.81,16225.45,0
TXN01270,CUST118,2025-03-26 05:10:00,Debit,Food,Local Shell Gas,73.39,14461.03,0
TXN01271,CUST103,2025-03-26 06:45:00,Debit,Entertainment,Uber,56.04,23294.04,0
TXN01272,CUST117,2025-03-26 08:21:00,Debit,Transport,Netflix,7.33,7503.53,0
TXN01273,CUST101,2025-03-26 09:56:00,Debit,Bills,Amazon,214.3,11074.92,0
TXN01274,CUST100,2025-03-26 11:32:00,Credit,Food,Uber,23.48,6515.0,0
TXN01275,CUST114,2025-03-26 13:08:00,Debit,Health,Costco,49.45,4235.12,0
TXN01276,CUST104,2025-03-26 14:43:00,Credit,Shopping,Walmart,106.03,1590.27,0
TXN01277,CUST119,2025-03-26 16:19:00,Debit,Food,Walmart,38.88,13949.81,0
TXN01278,CUST110,2025-03-26 17:54:00,Debit,Health,Stripe Vendor,87.49,12113.31,0
TXN01279,CUST109,2025-03-26 19:30:00,Debit,Food,Local Shell Gas,203.87,3739.86,0
TXN01280,CUST101,2025-03-26 21:05:00,Debit,Food,Local Shell Gas,81.31,10993.61,0
TXN01281,CUST102,2025-03-26 22:41:00,Credit,Food,Amazon,362.06,707.9,0
TXN01282,CUST122,2025-03-27 00:17:00,Credit,Bills,Starbucks,230.67,11100.43,0
TXN01283,CUST122,2025-03-27 01:52:00,Debit,Shopping,Costco,53.6,11046.83,0
TXN01284,CUST111,2025-03-27 03:28:00,Credit,Food,Starbucks,66.29,8950.42,0
TXN01285,CUST119,2025-03-27 05:03:00,Debit,Health,Target,71.06,13878.75,0
TXN01286,CUST104,2025-03-27 06:39:00,Credit,Bills,Netflix,123.08,1713.35,0
TXN01287,CUST104,2025-03-27 08:14:00,Debit,Transport,Walmart,45.56,1667.79,0
TXN01288,CUST105,2025-03-27 09:50:00,Debit,Food,Amazon,422.82,20478.84,0
TXN01289,CUST108,2025-03-27 11:25:00,Credit,Bills,Starbucks,117.59,15299.41,0
TXN01290,CUST101,2025-03-27 13:01:00,Debit,Entertainment,Stripe Vendor,66.18,10927.43,0
TXN01291,CUST120,2025-03-27 14:37:00,Debit,Transport,City Utilities,129.28,10741.65,0
TXN01292,CUST111,2025-03-27 16:12:00,Credit,Shopping,Local Shell Gas,65.38,9015.8,0
TXN01293,CUST102,2025-03-27 17:48:00,Debit,Food,Walmart,209.32,498.58,0
TXN01294,CUST119,2025-03-27 19:23:00,Debit,Food,Amazon,105.68,13773.07,0
TXN01295,CUST121,2025-03-27 20:59:00,Debit,Bills,Uber,10.15,10443.92,0
TXN01296,CUST111,2025-03-27 22:34:00,Credit,Shopping,Netflix,28.34,9044.14,0
TXN01297,CUST123,2025-03-28 00:10:00,Debit,Entertainment,Target,245.29,21340.45,0
TXN01298,CUST116,2025-03-28 01:46:00,Credit,Transport,Stripe Vendor,104.31,7429.89,0
TXN01299,CUST109,2025-03-28 03:21:00,Credit,Health,Costco,365.32,4105.18,0
TXN01300,CUST123,2025-03-28 04:57:00,Debit,Shopping,Stripe Vendor,14.02,21326.43,0
TXN01301,CUST113,2025-03-28 06:32:00,Debit,Food,Target,46.99,18997.59,0
TXN01302,CUST122,2025-03-28 08:08:00,Debit,Bills,City Utilities,30.81,11016.02,0
TXN01303,CUST116,2025-03-28 09:43:00,Debit,Entertainment,Costco,101.85,7328.04,0
TXN01304,CUST117,2025-03-28 11:19:00,Credit,Bills,Costco,62.91,7566.44,0
TXN01305,CUST118,2025-03-28 12:54:00,Debit,Transport,Amazon,25.53,14435.5,0
TXN01306,CUST116,2025-03-28 14:30:00,Credit,Shopping,Stripe Vendor,128.52,7456.56,0
TXN01307,CUST113,2025-03-28 16:06:00,Credit,Bills,Walmart,97.22,19094.81,0
TXN01308,CUST108,2025-03-28 17:41:00,Debit,Health,Target,43.55,15255.86,0
TXN01309,CUST107,2025-03-28 19:17:00,Debit,Health,City Utilities,83.42,14571.21,0
TXN01310,CUST101,2025-03-28 20:52:00,Debit,Bills,City Utilities,169.33,10758.1,0
TXN01311,CUST112,2025-03-28 22:28:00,Credit,Food,Local Shell Gas,32.57,6814.14,0
TXN01312,CUST124,2025-03-29 00:03:00,Debit,Bills,Netflix,46.59,8777.76,0
TXN01313,CUST106,2025-03-29 01:39:00,Debit,Entertainment,Amazon,55.98,9277.82,0
TXN01314,CUST108,2025-03-29 03:15:00,Credit,Shopping,Amazon,169.79,15425.65,0
TXN01315,CUST121,2025-03-29 04:50:00,Debit,Transport,Uber,230.22,10213.7,0
TXN01316,CUST121,2025-03-29 06:26:00,Credit,Health,Amazon,61.67,10275.37,0
TXN01317,CUST110,2025-03-29 08:01:00,Debit,Bills,Costco,47.22,12066.09,0
TXN01318,CUST113,2025-03-29 09:37:00,Debit,Entertainment,Uber,269.27,18825.54,0
TXN01319,CUST103,2025-03-29 11:12:00,Credit,Health,City Utilities,888.41,24182.45,0
TXN01320,CUST112,2025-03-29 12:48:00,Debit,Health,Walmart,138.17,6675.97,0
TXN01321,CUST101,2025-03-29 14:24:00,Debit,Transport,Starbucks,557.39,10200.71,0
TXN01322,CUST122,2025-03-29 15:59:00,Credit,Health,Netflix,134.45,11150.47,0
TXN01323,CUST104,2025-03-29 17:35:00,Debit,Entertainment,Netflix,163.67,1504.12,0
TXN01324,CUST110,2025-03-29 19:10:00,Debit,Health,Walmart,64.05,12002.04,0
TXN01325,CUST105,2025-03-29 20:46:00,Credit,Health,Walmart,73.08,20551.92,0
TXN01326,CUST117,2025-03-29 22:21:00,Debit,Bills,Starbucks,23.68,7542.76,0
TXN01327,CUST120,2025-03-29 23:57:00,Debit,Bills,Local Shell Gas,212.62,10529.03,0
TXN01328,CUST109,2025-03-30 01:32:00,Debit,Shopping,Stripe Vendor,325.94,3779.24,0
TXN01329,CUST103,2025-03-30 03:08:00,Debit,Food,Netflix,122.2,24060.25,0
TXN01330,CUST108,2025-03-30 04:44:00,Debit,Entertainment,Local Shell Gas,55.53,15370.12,0
TXN01331,CUST105,2025-03-30 06:19:00,Debit,Food,Amazon,25.07,20526.85,0
TXN01332,CUST101,2025-03-30 07:55:00,Debit,Food,Walmart,41.97,10158.74,0
TXN01333,CUST116,2025-03-30 09:30:00,Debit,Health,Uber,40.39,7416.17,0
TXN01334,CUST104,2025-03-30 11:06:00,Debit,Transport,Local Shell Gas,119.08,1385.04,0
TXN01335,CUST124,2025-03-30 12:41:00,Debit,Transport,Local Shell Gas,353.13,8424.63,0
TXN01336,CUST105,2025-03-30 14:17:00,Credit,Health,Netflix,10.94,20537.79,0
TXN01337,CUST111,2025-03-30 15:53:00,Debit,Entertainment,City Utilities,5.12,9039.02,0
TXN01338,CUST122,2025-03-30 17:28:00,Debit,Food,Uber,115.01,11035.46,0
TXN01339,CUST120,2025-03-30 19:04:00,Credit,Shopping,Stripe Vendor,45.1,10574.13,0
TXN01340,CUST109,2025-03-30 20:39:00,Credit,Food,Amazon,259.98,4039.22,0
TXN01341,CUST121,2025-03-30 22:15:00,Debit,Transport,Starbucks,52.57,10222.8,0
TXN01342,CUST120,2025-03-30 23:50:00,Debit,Food,Target,46.05,10528.08,0
TXN01343,CUST124,2025-03-31 01:26:00,Debit,Bills,City Utilities,42.68,8381.95,0
TXN01344,CUST105,2025-03-31 03:01:00,Debit,Bills,Netflix,23.78,20514.01,0
TXN01345,CUST107,2025-03-31 04:37:00,Debit,Shopping,City Utilities,109.54,14461.67,0
TXN01346,CUST101,2025-03-31 06:13:00,Debit,Entertainment,Uber,27.1,10131.64,0
TXN01347,CUST111,2025-03-31 07:48:00,Credit,Food,Costco,71.33,9110.35,0
TXN01348,CUST112,2025-03-31 09:24:00,Credit,Bills,Stripe Vendor,79.16,6755.13,0
TXN01349,CUST124,2025-03-31 10:59:00,Debit,Entertainment,Amazon,7.48,8374.47,0
TXN01350,CUST120,2025-03-31 12:35:00,Debit,Bills,City Utilities,7.03,10521.05,0
TXN01351,CUST106,2025-03-31 14:10:00,Credit,Entertainment,Stripe Vendor,93.13,9370.95,0
TXN01352,CUST109,2025-03-31 15:46:00,Debit,Entertainment,Target,147.9,3891.32,0
TXN01353,CUST112,2025-03-31 17:22:00,Credit,Bills,Amazon,346.97,7102.1,0
TXN01354,CUST116,2025-03-31 18:57:00,Debit,Health,Target,28.69,7387.48,0
TXN01355,CUST120,2025-03-31 20:33:00,Debit,Transport,Local Shell Gas,18.08,10502.97,0
TXN01356,CUST113,2025-03-31 22:08:00,Debit,Entertainment,City Utilities,11.42,18814.12,0
TXN01357,CUST101,2025-03-31 23:44:00,Debit,Health,Target,73.73,10057.91,0
TXN01358,CUST121,2025-04-01 01:19:00,Credit,Food,Stripe Vendor,122.11,10344.91,0
TXN01359,CUST110,2025-04-01 02:55:00,Debit,Health,Costco,225.33,11776.71,0
TXN01360,CUST100,2025-04-01 04:30:00,Debit,Bills,Starbucks,142.73,6372.27,0
TXN01361,CUST118,2025-04-01 06:06:00,Debit,Health,Walmart,33.04,14402.46,0
TXN01362,CUST120,2025-04-01 07:42:00,Debit,Transport,Costco,79.34,10423.63,0
TXN01363,CUST103,2025-04-01 09:17:00,Debit,Bills,Netflix,294.42,23765.83,0
TXN01364,CUST118,2025-04-01 10:53:00,Debit,Shopping,Costco,52.48,14349.98,0
TXN01365,CUST120,2025-04-01 12:28:00,Debit,Food,Target,87.87,10335.76,0
TXN01366,CUST110,2025-04-01 14:04:00,Credit,Shopping,Netflix,387.04,12163.75,0
TXN01367,CUST107,2025-04-01 15:39:00,Credit,Health,Costco,164.23,14625.9,0
TXN01368,CUST110,2025-04-01 17:15:00,Debit,Entertainment,Walmart,170.28,11993.47,0
TXN01369,CUST103,2025-04-01 18:51:00,Debit,Health,Stripe Vendor,39.9,23725.93,0
TXN01370,CUST116,2025-04-01 20:26:00,Debit,Entertainment,Starbucks,69.28,7318.2,0
TXN01371,CUST106,2025-04-01 22:02:00,Credit,Shopping,Target,15.31,9386.26,0
TXN01372,CUST107,2025-04-01 23:37:00,Debit,Shopping,City Utilities,116.93,14508.97,0
TXN01373,CUST102,2025-04-02 01:13:00,Debit,Entertainment,Amazon,18.14,480.44,0
TXN01374,CUST121,2025-04-02 02:48:00,Debit,Transport,Uber,221.88,10123.03,0
TXN01375,CUST101,2025-04-02 04:24:00,Debit,Food,City Utilities,207.2,9850.71,0
TXN01376,CUST122,2025-04-02 06:00:00,Debit,Bills,Local Shell Gas,96.53,10938.93,0
TXN01377,CUST114,2025-04-02 07:35:00,Debit,Shopping,Target,23.26,4211.86,0
TXN01378,CUST123,2025-04-02 09:11:00,Debit,Food,Amazon,8.11,21318.32,0
TXN01379,CUST121,2025-04-02 10:46:00,Debit,Bills,Stripe Vendor,196.17,9926.86,0
TXN01380,CUST121,2025-04-02 12:22:00,Debit,Health,Local Shell Gas,115.0,9811.86,0
TXN01381,CUST104,2025-04-02 13:57:00,Debit,Bills,Uber,153.93,1231.11,0
TXN01382,CUST123,2025-04-02 15:33:00,Debit,Shopping,Target,48.46,21269.86,0
TXN01383,CUST100,2025-04-02 17:08:00,Credit,Transport,City Utilities,90.48,6462.75,0
TXN01384,CUST103,2025-04-02 18:44:00,Credit,Transport,Costco,170.01,23895.94,0
TXN01385,CUST114,2025-04-02 20:20:00,Debit,Food,City Utilities,79.51,4132.35,0
TXN01386,CUST119,2025-04-02 21:55:00,Debit,Health,City Utilities,115.37,13657.7,0
TXN01387,CUST118,2025-04-02 23:31:00,Debit,Food,Uber,192.12,14157.86,0
TXN01388,CUST102,2025-04-03 01:06:00,Credit,Entertainment,Target,34.08,514.52,0
TXN01389,CUST119,2025-04-03 02:42:00,Debit,Transport,Target,13.18,13644.52,0
TXN01390,CUST110,2025-04-03 04:17:00,Debit,Food,Netflix,96.07,11897.4,0
TXN01391,CUST116,2025-04-03 05:53:00,Credit,Entertainment,City Utilities,12.7,7330.9,0
TXN01392,CUST112,2025-04-03 07:29:00,Debit,Health,Stripe Vendor,179.58,6922.52,0
TXN01393,CUST110,2025-04-03 09:04:00,Credit,Bills,Amazon,157.42,12054.82,0
TXN01394,CUST101,2025-04-03 10:40:00,Debit,Food,Amazon,261.16,9589.55,0
TXN01395,CUST108,2025-04-03 12:15:00,Debit,Entertainment,Local Shell Gas,127.45,15242.67,0
TXN01396,CUST101,2025-04-03 13:51:00,Credit,Transport,Uber,13.35,9602.9,0
TXN01397,CUST120,2025-04-03 15:26:00,Debit,Bills,City Utilities,40.03,10295.73,0
TXN01398,CUST108,2025-04-03 17:02:00,Debit,Food,Stripe Vendor,202.99,15039.68,0
TXN01399,CUST108,2025-04-03 18:37:00,Debit,Transport,Local Shell Gas,26.95,15012.73,0
TXN01400,CUST107,2025-04-03 20:13:00,Credit,Bills,Target,148.87,14657.84,0
TXN01401,CUST116,2025-04-03 21:49:00,Credit,Shopping,Amazon,186.84,7517.74,0
TXN01402,CUST100,2025-04-03 23:24:00,Credit,Transport,Walmart,53.08,6515.83,0
TXN01403,CUST124,2025-04-04 01:00:00,Debit,Shopping,Netflix,51.69,8322.78,0
TXN01404,CUST110,2025-04-04 02:35:00,Debit,Health,Stripe Vendor,102.92,11951.9,0
TXN01405,CUST107,2025-04-04 04:11:00,Debit,Food,Local Shell Gas,242.04,14415.8,0
TXN01406,CUST109,2025-04-04 05:46:00,Debit,Entertainment,Local Shell Gas,35.42,3855.9,0
TXN01407,CUST124,2025-04-04 07:22:00,Debit,Food,Stripe Vendor,345.15,7977.63,0
TXN01408,CUST106,2025-04-04 08:58:00,Debit,Transport,Costco,114.69,9271.57,0
TXN01409,CUST102,2025-04-04 10:33:00,Debit,Shopping,Walmart,586.31,-71.79,0
TXN01410,CUST102,2025-04-04 12:09:00,Credit,Shopping,Target,16.27,-55.52,0
TXN01411,CUST117,2025-04-04 13:44:00,Debit,Bills,Amazon,21.24,7521.52,0
TXN01412,CUST104,2025-04-04 15:20:00,Credit,Food,City Utilities,215.29,1446.4,0
TXN01413,CUST111,2025-04-04 16:55:00,Credit,Food,Stripe Vendor,245.08,9355.43,0
TXN01414,CUST111,2025-04-04 18:31:00,Debit,Transport,Uber,75.75,9279.68,0
TXN01415,CUST118,2025-04-04 20:06:00,Debit,Shopping,Walmart,155.24,14002.62,0
TXN01416,CUST105,2025-04-04 21:42:00,Credit,Transport,Netflix,247.59,20761.6,0
TXN01417,CUST101,2025-04-04 23:18:00,Debit,Transport,Netflix,10.29,9592.61,0
TXN01418,CUST111,2025-04-05 00:53:00,Debit,Health,Uber,107.38,9172.3,0
TXN01419,CUST118,2025-04-05 02:29:00,Debit,Shopping,Walmart,235.47,13767.15,0
TXN01420,CUST104,2025-04-05 04:04:00,Credit,Transport,Local Shell Gas,65.93,1512.33,0
TXN01421,CUST111,2025-04-05 05:40:00,Credit,Shopping,Netflix,48.21,9220.51,0
TXN01422,CUST116,2025-04-05 07:15:00,Debit,Transport,Local Shell Gas,195.58,7322.16,0
TXN01423,CUST116,2025-04-05 08:51:00,Debit,Entertainment,Costco,54.1,7268.06,0
TXN01424,CUST109,2025-04-05 10:27:00,Debit,Transport,Walmart,5.38,3850.52,0
TXN01425,CUST124,2025-04-05 12:02:00,Debit,Transport,Stripe Vendor,389.99,7587.64,0
TXN01426,CUST122,2025-04-05 13:38:00,Credit,Entertainment,City Utilities,112.61,11051.54,0
TXN01427,CUST116,2025-04-05 15:13:00,Credit,Food,Amazon,210.45,7478.51,0
TXN01428,CUST114,2025-04-05 16:49:00,Debit,Shopping,Costco,214.36,3917.99,0
TXN01429,CUST111,2025-04-05 18:24:00,Credit,Bills,Local Shell Gas,13.25,9233.76,0
TXN01430,CUST115,2025-04-05 20:00:00,Debit,Entertainment,Walmart,27.48,16197.97,0
TXN01431,CUST123,2025-04-05 21:36:00,Debit,Food,Costco,49.72,21220.14,0
TXN01432,CUST118,2025-04-05 23:11:00,Credit,Transport,Local Shell Gas,51.4,13818.55,0
TXN01433,CUST107,2025-04-06 00:47:00,Credit,Health,City Utilities,134.03,14549.83,0
TXN01434,CUST120,2025-04-06 02:22:00,Debit,Food,City Utilities,122.1,10173.63,0
TXN01435,CUST116,2025-04-06 03:58:00,Credit,Entertainment,Uber,86.89,7565.4,0
TXN01436,CUST122,2025-04-06 05:33:00,Credit,Health,Target,33.48,11085.02,0
TXN01437,CUST104,2025-04-06 07:09:00,Debit,Transport,Netflix,62.75,1449.58,0
TXN01438,CUST121,2025-04-06 08:44:00,Debit,Food,City Utilities,99.12,9712.74,0
TXN01439,CUST115,2025-04-06 10:20:00,Credit,Bills,Starbucks,80.73,16278.7,0
TXN01440,CUST105,2025-04-06 11:56:00,Debit,Shopping,City Utilities,21.34,20740.26,0
TXN01441,CUST107,2025-04-06 13:31:00,Debit,Shopping,Costco,130.81,14419.02,0
TXN01442,CUST124,2025-04-06 15:07:00,Debit,Entertainment,Amazon,14.1,7573.54,0
TXN01443,CUST117,2025-04-06 16:42:00,Debit,Transport,Walmart,62.02,7459.5,0
TXN01444,CUST124,2025-04-06 18:18:00,Debit,Transport,Costco,153.56,7419.98,0
TXN01445,CUST111,2025-04-06 19:53:00,Debit,Shopping,Target,7.43,9226.33,0
TXN01446,CUST114,2025-04-06 21:29:00,Credit,Food,City Utilities,106.27,4024.26,0
TXN01447,CUST108,2025-04-06 23:05:00,Credit,Transport,Stripe Vendor,53.87,15066.6,0
TXN01448,CUST112,2025-04-07 00:40:00,Debit,Bills,Walmart,6.06,6916.46,0
TXN01449,CUST114,2025-04-07 02:16:00,Debit,Bills,Costco,30.34,3993.92,0
TXN01450,CUST109,2025-04-07 03:51:00,Credit,Transport,Starbucks,344.52,4195.04,0
TXN01451,CUST115,2025-04-07 05:27:00,Debit,Transport,Amazon,93.36,16185.34,0
TXN01452,CUST106,2025-04-07 07:02:00,Debit,Shopping,Netflix,711.55,8560.02,0
TXN01453,CUST116,2025-04-07 08:38:00,Debit,Entertainment,Walmart,94.29,7471.11,0
TXN01454,CUST122,2025-04-07 10:13:00,Debit,Shopping,Target,99.21,10985.81,0
TXN01455,CUST120,2025-04-07 11:49:00,Debit,Entertainment,Stripe Vendor,64.68,10108.95,0
TXN01456,CUST121,2025-04-07 13:25:00,Credit,Bills,Starbucks,49.53,9762.27,0
TXN01457,CUST106,2025-04-07 15:00:00,Credit,Entertainment,Netflix,39.77,8599.79,0
TXN01458,CUST113,2025-04-07 16:36:00,Debit,Shopping,Local Shell Gas,55.49,18758.63,0
TXN01459,CUST114,2025-04-07 18:11:00,Credit,Transport,Amazon,78.91,4072.83,0
TXN01460,CUST120,2025-04-07 19:47:00,Debit,Entertainment,Netflix,30.58,10078.37,0
TXN01461,CUST106,2025-04-07 21:22:00,Debit,Shopping,City Utilities,35.57,8564.22,0
TXN01462,CUST108,2025-04-07 22:58:00,Debit,Bills,Uber,43.02,15023.58,0
TXN01463,CUST118,2025-04-08 00:34:00,Credit,Health,Stripe Vendor,76.58,13895.13,0
TXN01464,CUST115,2025-04-08 02:09:00,Credit,Entertainment,Starbucks,131.95,16317.29,0
TXN01465,CUST107,2025-04-08 03:45:00,Debit,Bills,Netflix,237.67,14181.35,0
TXN01466,CUST117,2025-04-08 05:20:00,Debit,Bills,Uber,45.62,7413.88,0
TXN01467,CUST122,2025-04-08 06:56:00,Debit,Food,Netflix,29.36,10956.45,0
TXN01468,CUST117,2025-04-08 08:31:00,Debit,Health,Costco,62.14,7351.74,0
TXN01469,CUST119,2025-04-08 10:07:00,Debit,Entertainment,Local Shell Gas,274.75,13369.77,0
TXN01470,CUST106,2025-04-08 11:42:00,Debit,Shopping,Amazon,6.19,8558.03,0
TXN01471,CUST102,2025-04-08 13:18:00,Credit,Entertainment,Local Shell Gas,140.94,85.42,0
TXN01472,CUST117,2025-04-08 14:54:00,Credit,Entertainment,Costco,82.82,7434.56,0
TXN01473,CUST109,2025-04-08 16:29:00,Debit,Health,Netflix,26.07,4168.97,0
TXN01474,CUST106,2025-04-08 18:05:00,Debit,Bills,Walmart,51.46,8506.57,0
TXN01475,CUST116,2025-04-08 19:40:00,Debit,Bills,Uber,35.58,7435.53,0
TXN01476,CUST113,2025-04-08 21:16:00,Debit,Bills,Stripe Vendor,257.28,18501.35,0
TXN01477,CUST123,2025-04-08 22:51:00,Debit,Bills,Target,83.9,21136.24,0
TXN01478,CUST102,2025-04-09 00:27:00,Debit,Health,Uber,104.36,-18.94,0
TXN01479,CUST111,2025-04-09 02:03:00,Debit,Shopping,Local Shell Gas,113.08,9113.25,0
TXN01480,CUST112,2025-04-09 03:38:00,Debit,Transport,Uber,127.47,6788.99,0
TXN01481,CUST101,2025-04-09 05:14:00,Debit,Food,City Utilities,87.12,9505.49,0
TXN01482,CUST102,2025-04-09 06:49:00,Debit,Bills,Netflix,7.16,-26.1,0
TXN01483,CUST104,2025-04-09 08:25:00,Debit,Bills,Costco,53.91,1395.67,0
TXN01484,CUST110,2025-04-09 10:00:00,Credit,Food,Uber,29.38,11981.28,0
TXN01485,CUST107,2025-04-09 11:36:00,Credit,Bills,Uber,141.79,14323.14,0
TXN01486,CUST122,2025-04-09 13:12:00,Debit,Transport,Costco,12.01,10944.44,0
TXN01487,CUST122,2025-04-09 14:47:00,Debit,Entertainment,City Utilities,104.56,10839.88,0
TXN01488,CUST111,2025-04-09 16:23:00,Debit,Food,City Utilities,33.38,9079.87,0
TXN01489,CUST106,2025-04-09 17:58:00,Debit,Shopping,Target,361.75,8144.82,0
TXN01490,CUST114,2025-04-09 19:34:00,Debit,Food,Target,54.05,4018.78,0
TXN01491,CUST123,2025-04-09 21:09:00,Debit,Transport,City Utilities,52.2,21084.04,0
TXN01492,CUST116,2025-04-09 22:45:00,Debit,Health,Walmart,313.27,7122.26,0
TXN01493,CUST103,2025-04-10 00:20:00,Debit,Shopping,Target,69.82,23826.12,0
TXN01494,CUST121,2025-04-10 01:56:00,Credit,Entertainment,City Utilities,400.17,10162.44,0
TXN01495,CUST124,2025-04-10 03:32:00,Debit,Bills,City Utilities,7.94,7412.04,0
TXN01496,CUST112,2025-04-10 05:07:00,Debit,Food,Uber,48.89,6740.1,0
TXN01497,CUST117,2025-04-10 06:43:00,Debit,Shopping,Target,136.66,7297.9,0
TXN01498,CUST100,2025-04-10 08:18:00,Debit,Food,Netflix,270.81,6245.02,0
TXN01499,CUST115,2025-04-10 09:54:00,Debit,Entertainment,Costco,40.55,16276.74,0
TXN01500,CUST112,2025-04-10 11:29:00,Credit,Food,Costco,324.93,7065.03,0
TXN01501,CUST109,2025-04-10 13:05:00,Debit,Shopping,Starbucks,113.2,4055.77,0
TXN01502,CUST111,2025-04-10 14:41:00,Debit,Transport,Uber,198.74,8881.13,0
TXN01503,CUST101,2025-04-10 16:16:00,Debit,Health,Starbucks,65.74,9439.75,0
TXN01504,CUST122,2025-04-10 17:52:00,Credit,Shopping,Starbucks,33.62,10873.5,0
TXN01505,CUST102,2025-04-10 19:27:00,Credit,Food,Uber,295.61,269.51,0
TXN01506,CUST109,2025-04-10 21:03:00,Credit,Entertainment,Netflix,329.61,4385.38,0
TXN01507,CUST101,2025-04-10 22:38:00,Credit,Bills,Walmart,87.6,9527.35,0
TXN01508,CUST122,2025-04-11 00:14:00,Credit,Bills,Amazon,5.78,10879.28,0
TXN01509,CUST112,2025-04-11 01:49:00,Debit,Entertainment,Walmart,18.95,7046.08,0
TXN01510,CUST112,2025-04-11 03:25:00,Credit,Food,Target,107.12,7153.2,0
TXN01511,CUST117,2025-04-11 05:01:00,Credit,Health,City Utilities,7.89,7305.79,0
TXN01512,CUST102,2025-04-11 06:36:00,Debit,Entertainment,Local Shell Gas,65.68,203.83,0
TXN01513,CUST106,2025-04-11 08:12:00,Credit,Food,Stripe Vendor,48.38,8193.2,0
